PhraseId,SentenceId,Phrase,Sentiment,Tokens,Sentiment_Words
155451,8509,"The film is reasonably entertaining , though it begins to drag two-thirds through , when the melodramatic aspects start to overtake the comedy .",3,"['film', 'reasonably', 'entertaining', 'though', 'begins', 'drag', 'twothirds', 'melodramatic', 'aspects', 'start', 'overtake', 'comedy']","['film', 'reasonably', 'entertaining', 'though', 'begins', 'drag', 'melodramatic', 'aspects', 'start', 'overtake', 'comedy']"
134510,7257,Roman Polanski 's autobiographical gesture at redemption is better than ` Shindler 's List ' - it is more than merely a Holocaust movie .,3,"['roman', 'polanski', 'autobiographical', 'gesture', 'redemption', 'better', 'shindler', 'list', 'merely', 'holocaust', 'movie']","['roman', 'autobiographical', 'gesture', 'redemption', 'better', 'list', 'merely', 'holocaust', 'movie']"
134854,7279,What 's so striking about Jolie 's performance is that she never lets her character become a caricature -- not even with that radioactive hair .,3,"['striking', 'jolie', 'performance', 'never', 'lets', 'character', 'become', 'caricature', 'even', 'radioactive', 'hair']","['striking', 'performance', 'never', 'lets', 'character', 'become', 'caricature', 'even', 'radioactive', 'hair']"
113756,6046,Its director 's most substantial feature for some time .,3,"['director', 'substantial', 'feature', 'time']","['director', 'substantial', 'feature', 'time']"
9598,400,Despite its flaws ... Belinsky is still able to create an engaging story that keeps you guessing at almost every turn .,3,"['despite', 'flaws', 'belinsky', 'still', 'able', 'create', 'engaging', 'story', 'keeps', 'guessing', 'almost', 'every', 'turn']","['despite', 'flaws', 'still', 'able', 'create', 'engaging', 'story', 'keeps', 'guessing', 'almost', 'every', 'turn']"
148735,8092,"With an expressive face reminiscent of Gong Li and a vivid personality like Zhang Ziyi 's , Dong stakes out the emotional heart of Happy .",3,"['expressive', 'face', 'reminiscent', 'gong', 'li', 'vivid', 'personality', 'like', 'zhang', 'ziyi', 'dong', 'stakes', 'emotional', 'heart', 'happy']","['expressive', 'face', 'reminiscent', 'gong', 'vivid', 'personality', 'like', 'dong', 'stakes', 'emotional', 'heart', 'happy']"
148425,8077,"Thirteen Conversations About One Thing lays out a narrative puzzle that interweaves individual stories , and , like a Mobius strip , elliptically loops back to where it began .",3,"['thirteen', 'conversations', 'one', 'thing', 'lays', 'narrative', 'puzzle', 'interweaves', 'individual', 'stories', 'like', 'mobius', 'strip', 'elliptically', 'loops', 'back', 'began']","['thirteen', 'conversations', 'one', 'thing', 'lays', 'narrative', 'puzzle', 'interweaves', 'individual', 'stories', 'like', 'strip', 'elliptically', 'loops', 'back', 'began']"
105156,5555,"... spiced with humor -LRB- ' I speak fluent flatula , ' advises Denlopp after a rather , er , bubbly exchange with an alien deckhand -RRB- and witty updatings -LRB- Silver 's parrot has been replaced with Morph , a cute alien creature who mimics everyone and everything around -RRB-",3,"['spiced', 'humor', 'lrb', 'speak', 'fluent', 'flatula', 'advises', 'denlopp', 'rather', 'er', 'bubbly', 'exchange', 'alien', 'deckhand', 'rrb', 'witty', 'updatings', 'lrb', 'silver', 'parrot', 'replaced', 'morph', 'cute', 'alien', 'creature', 'mimics', 'everyone', 'everything', 'around', 'rrb']","['spiced', 'humor', 'speak', 'fluent', 'advises', 'rather', 'bubbly', 'exchange', 'alien', 'deckhand', 'witty', 'silver', 'parrot', 'replaced', 'morph', 'cute', 'alien', 'creature', 'mimics', 'everyone', 'everything', 'around']"
69047,3508,"It 's ... worth the extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles with a film whose very subject is , quite pointedly , about the peril of such efforts .",3,"['worth', 'extra', 'effort', 'see', 'artist', 'still', 'committed', 'growth', 'ninth', 'decade', 'change', 'remaining', 'true', 'principles', 'film', 'whose', 'subject', 'quite', 'pointedly', 'peril', 'efforts']","['worth', 'extra', 'effort', 'see', 'artist', 'still', 'committed', 'growth', 'ninth', 'decade', 'change', 'remaining', 'true', 'principles', 'film', 'whose', 'subject', 'quite', 'pointedly', 'peril', 'efforts']"
564,22,"Hatfield and Hicks make the oddest of couples , and in this sense the movie becomes a study of the gambles of the publishing world , offering a case study that exists apart from all the movie 's political ramifications .",3,"['hatfield', 'hicks', 'make', 'oddest', 'couples', 'sense', 'movie', 'becomes', 'study', 'gambles', 'publishing', 'world', 'offering', 'case', 'study', 'exists', 'apart', 'movie', 'political', 'ramifications']","['hicks', 'make', 'oddest', 'couples', 'sense', 'movie', 'becomes', 'study', 'gambles', 'publishing', 'world', 'offering', 'case', 'study', 'exists', 'apart', 'movie', 'political', 'ramifications']"
118641,6341,"If there 's no art here , it 's still a good yarn -- which is nothing to sneeze at these days .",3,"['art', 'still', 'good', 'yarn', 'nothing', 'sneeze', 'days']","['art', 'still', 'good', 'yarn', 'nothing', 'sneeze', 'days']"
111911,5941,"On the Granger Movie Gauge of 1 to 10 , The Powerpuff Girls is a fast , frenetic , funny , even punny 6 -- aimed specifically at a grade-school audience .",3,"['granger', 'movie', 'gauge', '1', '10', 'powerpuff', 'girls', 'fast', 'frenetic', 'funny', 'even', 'punny', '6', 'aimed', 'specifically', 'gradeschool', 'audience']","['movie', 'gauge', 'girls', 'fast', 'frenetic', 'funny', 'even', 'aimed', 'specifically', 'audience']"
83129,4291,The irony is that this film 's cast is uniformly superb ; their performances could have -- should have -- been allowed to stand on their own .,3,"['irony', 'film', 'cast', 'uniformly', 'superb', 'performances', 'could', 'allowed', 'stand']","['irony', 'film', 'cast', 'uniformly', 'superb', 'performances', 'could', 'allowed', 'stand']"
96327,5032,"A showcase for both the scenic splendor of the mountains and for legendary actor Michel Serrault , the film is less successful on other levels .",3,"['showcase', 'scenic', 'splendor', 'mountains', 'legendary', 'actor', 'michel', 'serrault', 'film', 'less', 'successful', 'levels']","['showcase', 'scenic', 'splendor', 'mountains', 'legendary', 'actor', 'film', 'less', 'successful', 'levels']"
147979,8054,The charming result is Festival in Cannes .,3,"['charming', 'result', 'festival', 'cannes']","['charming', 'result', 'festival']"
151783,8282,... the plot weaves us into a complex web .,3,"['plot', 'weaves', 'us', 'complex', 'web']","['plot', 'weaves', 'us', 'complex', 'web']"
131897,7111,"Drawing on an irresistible , languid romanticism , Byler reveals the ways in which a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring heart to venture forth .",4,"['drawing', 'irresistible', 'languid', 'romanticism', 'byler', 'reveals', 'ways', 'sultry', 'evening', 'beerfueled', 'afternoon', 'sun', 'inspire', 'even', 'retiring', 'heart', 'venture', 'forth']","['drawing', 'irresistible', 'languid', 'romanticism', 'reveals', 'ways', 'sultry', 'evening', 'afternoon', 'sun', 'inspire', 'even', 'retiring', 'heart', 'venture', 'forth']"
108435,5738,Woody Allen has really found his groove these days .,4,"['woody', 'allen', 'really', 'found', 'groove', 'days']","['woody', 'really', 'found', 'groove', 'days']"
52704,2610,"For VeggieTales fans , this is more appetizing than a side dish of asparagus .",4,"['veggietales', 'fans', 'appetizing', 'side', 'dish', 'asparagus']","['fans', 'appetizing', 'side', 'dish', 'asparagus']"
56754,2853,"Assured , vital and well wrought , the film is , arguably , the most accomplished work to date from Hong Kong 's versatile Stanley Kwan .",4,"['assured', 'vital', 'well', 'wrought', 'film', 'arguably', 'accomplished', 'work', 'date', 'hong', 'kong', 'versatile', 'stanley', 'kwan']","['assured', 'vital', 'well', 'wrought', 'film', 'arguably', 'accomplished', 'work', 'date', 'versatile']"
127710,6869,"My Big Fat Greek Wedding is not only the best date movie of the year , it 's also a -- dare I say it twice -- delightfully charming -- and totally American , I might add -- slice of comedic bliss .",4,"['big', 'fat', 'greek', 'wedding', 'best', 'date', 'movie', 'year', 'also', 'dare', 'say', 'twice', 'delightfully', 'charming', 'totally', 'american', 'might', 'add', 'slice', 'comedic', 'bliss']","['big', 'fat', 'wedding', 'best', 'date', 'movie', 'year', 'also', 'dare', 'say', 'twice', 'delightfully', 'charming', 'totally', 'might', 'add', 'slice', 'comedic', 'bliss']"
145870,7931,"Brash , intelligent and erotically perplexing , Haneke 's portrait of an upper class Austrian society and the suppression of its tucked away demons is uniquely felt with a sardonic jolt .",4,"['brash', 'intelligent', 'erotically', 'perplexing', 'haneke', 'portrait', 'upper', 'class', 'austrian', 'society', 'suppression', 'tucked', 'away', 'demons', 'uniquely', 'felt', 'sardonic', 'jolt']","['brash', 'intelligent', 'erotically', 'perplexing', 'portrait', 'upper', 'class', 'society', 'suppression', 'tucked', 'away', 'demons', 'uniquely', 'felt', 'sardonic', 'jolt']"
51757,2553,"Despite its floating narrative , this is a remarkably accessible and haunting film .",4,"['despite', 'floating', 'narrative', 'remarkably', 'accessible', 'haunting', 'film']","['despite', 'floating', 'narrative', 'remarkably', 'accessible', 'haunting', 'film']"
77091,3966,"Such master screenwriting comes courtesy of John Pogue , the Yale grad who previously gave us `` The Skulls '' and last year 's `` Rollerball . ''",4,"['master', 'screenwriting', 'comes', 'courtesy', 'john', 'pogue', 'yale', 'grad', 'previously', 'gave', 'us', 'skulls', 'last', 'year', 'rollerball']","['master', 'screenwriting', 'comes', 'courtesy', 'john', 'grad', 'previously', 'gave', 'us', 'skulls', 'last', 'year']"
126505,6803,"Last Orders nurtures the multi-layers of its characters , allowing us to remember that life 's ultimately a gamble and last orders are to be embraced .",4,"['last', 'orders', 'nurtures', 'multilayers', 'characters', 'allowing', 'us', 'remember', 'life', 'ultimately', 'gamble', 'last', 'orders', 'embraced']","['last', 'orders', 'nurtures', 'characters', 'allowing', 'us', 'remember', 'life', 'ultimately', 'gamble', 'last', 'orders', 'embraced']"
136124,7356,Woody Allen can write and deliver a one liner as well as anybody .,4,"['woody', 'allen', 'write', 'deliver', 'one', 'liner', 'well', 'anybody']","['woody', 'write', 'deliver', 'one', 'liner', 'well', 'anybody']"
128937,6934,"If you 're not deeply touched by this movie , check your pulse .",4,"['deeply', 'touched', 'movie', 'check', 'pulse']","['deeply', 'touched', 'movie', 'check', 'pulse']"
3123,118,"300 years of Russian history and culture compressed into an evanescent , seamless and sumptuous stream of consciousness .",4,"['300', 'years', 'russian', 'history', 'culture', 'compressed', 'evanescent', 'seamless', 'sumptuous', 'stream', 'consciousness']","['years', 'history', 'culture', 'compressed', 'evanescent', 'seamless', 'sumptuous', 'stream', 'consciousness']"
35728,1684,A compelling film .,4,"['compelling', 'film']","['compelling', 'film']"
100637,5283,"Sweetly sexy , funny and touching .",4,"['sweetly', 'sexy', 'funny', 'touching']","['sweetly', 'sexy', 'funny', 'touching']"
120721,6458,It 's a great performance and a reminder of Dickens ' grandeur .,4,"['great', 'performance', 'reminder', 'dickens', 'grandeur']","['great', 'performance', 'reminder', 'grandeur']"
127218,6842,A delicious and delicately funny look at the residents of a Copenhagen neighborhood coping with the befuddling complications life tosses at them .,4,"['delicious', 'delicately', 'funny', 'look', 'residents', 'copenhagen', 'neighborhood', 'coping', 'befuddling', 'complications', 'life', 'tosses']","['delicious', 'delicately', 'funny', 'look', 'residents', 'neighborhood', 'coping', 'befuddling', 'complications', 'life', 'tosses']"
36056,1701,"Broomfield is energized by Volletta Wallace 's maternal fury , her fearlessness , and because of that , his film crackles .",4,"['broomfield', 'energized', 'volletta', 'wallace', 'maternal', 'fury', 'fearlessness', 'film', 'crackles']","['energized', 'maternal', 'fury', 'fearlessness', 'film', 'crackles']"
132433,7142,"Extremely well acted by the four primary actors , this is a seriously intended movie that is not easily forgotten .",4,"['extremely', 'well', 'acted', 'four', 'primary', 'actors', 'seriously', 'intended', 'movie', 'easily', 'forgotten']","['extremely', 'well', 'acted', 'four', 'primary', 'actors', 'seriously', 'intended', 'movie', 'easily', 'forgotten']"
138188,7478,"Ryan Gosling is , in a word , brilliant as the conflicted Daniel .",4,"['ryan', 'gosling', 'word', 'brilliant', 'conflicted', 'daniel']","['gosling', 'word', 'brilliant', 'conflicted']"
31757,1488,Just about the surest bet for an all-around good time at the movies this summer .,4,"['surest', 'bet', 'allaround', 'good', 'time', 'movies', 'summer']","['surest', 'bet', 'good', 'time', 'movies', 'summer']"
11524,497,"Perfectly pitched between comedy and tragedy , hope and despair , About Schmidt instead comes far closer than many movies to expressing the way many of us live -- someplace between consuming self-absorption and insistently demanding otherness .",4,"['perfectly', 'pitched', 'comedy', 'tragedy', 'hope', 'despair', 'schmidt', 'instead', 'comes', 'far', 'closer', 'many', 'movies', 'expressing', 'way', 'many', 'us', 'live', 'someplace', 'consuming', 'selfabsorption', 'insistently', 'demanding', 'otherness']","['perfectly', 'pitched', 'comedy', 'tragedy', 'hope', 'despair', 'instead', 'comes', 'far', 'closer', 'many', 'movies', 'expressing', 'way', 'many', 'us', 'live', 'someplace', 'consuming', 'insistently', 'demanding']"
64269,3253,"A sensitive , cultivated treatment of Greene 's work as well as a remarkably faithful one .",4,"['sensitive', 'cultivated', 'treatment', 'greene', 'work', 'well', 'remarkably', 'faithful', 'one']","['sensitive', 'cultivated', 'treatment', 'work', 'well', 'remarkably', 'faithful', 'one']"
73053,3731,There is greatness here .,4,['greatness'],['greatness']
45708,2223,You can take the grandkids or the grandparents and never worry about anyone being bored ... audience is a sea of constant smiles and frequent laughter .,4,"['take', 'grandkids', 'grandparents', 'never', 'worry', 'anyone', 'bored', 'audience', 'sea', 'constant', 'smiles', 'frequent', 'laughter']","['take', 'grandparents', 'never', 'worry', 'anyone', 'bored', 'audience', 'sea', 'constant', 'smiles', 'frequent', 'laughter']"
